13,550
13,551
13,552
13,553
6,554
6,555
6,556
6,557
6,558
6,559
6,560
6,561
6,562
6,563
6,564
6,565
6,566
6,567
6,568
6,569
6,570
6,571
6,572
6,573
6,574
6,575
6,576
6,577
6,578
6,579
6,580
6,581
6,582
6,583
6,584
6,585
6,586
6,587
6,588
6,589
6,590
6,591
6,592
6,593
6,594
6,595
6,596
6,597
6,598
6,599
6,600
6,601
6,602
6,603
6,604
6,605
6,606
6,607
6,608
6,609
6,610
6,611
6,612
6,613
6,614
6,615
6,616
6,617
6,618
6,619
6,620
6,621
6,622
6,623
6,624
6,625
6,626
6,627
6,628
6,629
6,630
6,631
6,632
6,633
6,634
6,635
6,636
6,637
6,638
6,639
6,640
6,641
6,642
6,643
6,644
6,645
6,646
6,647
6,648
6,649
6,650
6,651
6,652
6,653
6,654
6,655
6,656
6,657
6,658
6,659
6,660
6,661
6,662
6,663
6,664
6,665
6,666
6,667
6,668
6,669
6,670
6,671
6,672
6,673
6,674
6,675
6,676
6,677
6,678
6,679
6,680
6,681
6,682
6,683
6,684
6,685
6,686
6,687
6,688
6,689
6,690
6,691
6,692
6,693
6,694
6,695
6,696
6,697
6,698
6,699
6,700
6,701
6,702
6,703
6,704
6,705
6,706
6,707
6,708
6,709
6,710
6,711
6,712
6,713
6,714
6,715
6,716
6,717
6,718
6,719
3,720
3,721
3,722
3,723
3,724
3,725
3,726
3,727
3,728
3,729
3,730
3,731
3,732
3,733
3,734
3,735
3,736
3,737
11,738
3,739
3,740
3,741
3,742
3,743
3,744
3,745
3,746
11,747
3,748
3,749
3,750
3,751
3,752
3,753
3,754
3,755
3,756
3,757
3,758
3,759
3,760
3,761
3,762
3,763
3,764
3,765
3,766
3,767
3,768
3,769
3,770
3,771
3,772
3,773
3,774
3,775
3,776
3,777
3,778
3,779
3,780
3,781
3,782
3,783
3,784
3,785
3,786
3,787
3,788
3,789
3,790
3,791
3,792
3,793
3,794
3,795
3,796
3,797
3,798
3,799
3,800
3,801
3,802
3,803
3,804
3,805
3,806
3,807
3,808
3,809
3,810
3,811
3,812
3,813
3,814
3,815
3,816
3,817
3,818
3,819
3,820
3,821
3,822
3,823
3,824
3,825
3,826
3,827
3,828
3,829
3,830
3,831
3,832
3,833
3,834
3,835
3,836
3,837
3,838
3,839
3,840
3,841
3,842
3,843
3,844
3,845
3,846
3,847
3,848
3,849
3,850
3,851
3,852
3,853
3,854
3,855
3,856
3,857
3,858
3,859
3,860
3,861
3,862
3,863
3,864
3,865
3,866
3,867
3,868
3,869
3,870
3,871
3,872
3,873
3,874
3,875
3,876
3,877
3,878
3,879
3,880
3,881
3,882
3,883
3,884
3,885
3,886
3,887
3,888
3,889
3,890
3,891
3,892
3,893
3,894
3,895
3,896
3,897
3,898
3,899
3,900
3,901
3,902
3,903
3,904
3,905
3,906
3,907
3,908
3,909
11,910
3,911
3,912
3,913
3,914
3,915
3,916
3,917
3,918
3,919
3,920
15,921
15,922
15,923
15,924
15,925
15,926
15,927
15,928
15,929
15,930
15,931
15,932
15,933
15,934
15,935
15,936
15,937
15,938
15,939
15,940
6,941
6,942
6,943
6,944
6,945
6,946
6,947
6,948
6,949
6,950
6,951
6,952
6,953
6,954
6,955
6,956
6,957
6,958
6,959
6,960
6,961
6,962
6,963
6,964
6,965
6,966
6,967
6,968
6,969
6,970
6,971
6,972
6,973
6,974
6,975
6,976
6,977
6,978
6,979
6,980
6,981
6,982
6,983
6,984
6,985
6,986
6,987
6,988
6,989
6,990
6,991
6,992
6,993
6,994
6,995
6,996
6,997
6,998
6,999
6,1000
6,1001
6,1002
6,1003
6,1004
6,1005
6,1006
6,1007
6,1008
6,1009
6,1010
6,1011
6,1012
6,1013
6,1014
6,1015
6,1016
6,1017
6,1018
6,1019
6,1020
6,1021
6,1022
6,1023
6,1024
6,1025
6,1026
6,1027
6,1028
6,1029
6,1030
6,1031
6,1032
6,1033
6,1034
6,1035
6,1036
6,1037
6,1038
6,1039
6,1040
6,1041
6,1042
6,1043
6,1044
6,1045
6,1046
6,1047
6,1048
6,1049
6,1050
6,1051
6,1052
6,1053
6,1054
6,1055
6,1056
6,1057
6,1058
6,1059
6,1060
6,1061
6,1062
6,1063
6,1064
6,1065
6,1066
6,1067
6,1068
6,1069
6,1070
6,1071
6,1072
6,1073
6,1074
6,1075
6,1076
6,1077
6,1078
6,1079
6,1080
6,1081
4,1082
4,1083
4,1084
4,1085
4,1086
4,1087
4,1088
4,1089
2,1090
2,1091
2,1092
2,1093
2,1094
2,1095
2,1096
2,1097
2,1098
2,1099
2,1100
2,1101
2,1102
2,1103
2,1104
2,1105
2,1106
2,1107
2,1108
2,1109
2,1110
2,1111
2,1112
2,1113
2,1114
2,1115
2,1116
2,1117
2,1118
2,1119
2,1120
2,1121
2,1122
2,1123
2,1124
2,1125
2,1126
2,1127
2,1128
2,1129
2,1130
2,1131
2,1132
2,1133
2,1134
2,1135
2,1136
2,1137
2,1138
2,1139
2,1140
2,1141
2,1142
2,1143
1,1144
2,1145
2,1146
1,1147
2,1148
2,1149
2,1150
2,1151
2,1152
2,1153
2,1154
2,1155
2,1156
2,1157
2,1158
2,1159
2,1160
2,1161
2,1162
2,1163
2,1164
2,1165
2,1166
2,1167
2,1168
2,1169
2,1170
2,1171
2,1172
2,1173
2,1174
2,1175
2,1176
2,1177
2,1178
2,1179
2,1180
2,1181
2,1182
2,1183
2,1184
1,1185
1,1186
1,1187
2,1188
1,1189
1,1190
1,1191
1,1192
1,1193
1,1194
1,1195
1,1196
1,1197
1,1198
1,1199
1,1200
1,1201
2,1202
14,1203
14,1204
14,1205
14,1206
14,1207
14,1208
14,1209
14,1210
14,1211
14,1212
14,1213
14,1214
14,1215
14,1216
14,1217
14,1218
14,1219
14,1220
14,1221
14,1222
14,1223
14,1224
14,1225
14,1226
14,1227
14,1228
14,1229
14,1230
14,1231
14,1232
14,1233
14,1234
14,1235
14,1236
14,1237
14,1238
14,1239
14,1240
14,1241
14,1242
14,1243
14,1244
14,1245
14,1246
14,1247
14,1248
14,1249
14,1250
14,1251
14,1252
14,1253
14,1254
14,1255
14,1256
14,1257
14,1258
14,1259
14,1260
14,1261
14,1262
14,1263
14,1264
14,1265
14,1266
14,1267
14,1268
14,1269
14,1270
14,1271
14,1272
14,1273
14,1274
14,1275
14,1276
14,1277
14,1278
14,1279
14,1280
3,1281
3,1282
3,1283
3,1284
8,1285
8,1286
8,1287
8,1288
8,1289
8,1290
8,1291
8,1292
8,1293
9,1294
9,1295
9,1296
8,1297
8,1298
4,1299
2,1300
1,1301
8,1302
8,1303
8,1304
7,1305
7,1306
5,1307
5,1308
8,1309
5,1310
5,1311
5,1312
2,1313
2,1314
2,1315
2,1316
2,1317
1,1318
1,1319
11,1320
11,1321
11,1322
11,1323
11,1324
4,1325
4,1326
2,1327
7,1328
3,1329
9,1330
9,1331
9,1332
7,1333
7,1334
7,1335
7,1336
6,1337
11,1338
3,1339
3,1340
13,1341
13,1342
13,1343
13,1344
13,1345
13,1346
13,1347
13,1348
13,1349
13,1350
13,1351
13,1352
13,1353
13,1354
13,1355
13,1356
13,1357
13,1358
13,1359
13,1360
13,1361
13,1362
13,1363
13,1364
13,1365
13,1366
13,1367
13,1368
13,1369
13,1370
13,1371
13,1372
13,1373
13,1374
13,1375
13,1376
13,1377
13,1378
13,1379
13,1380
13,1381
13,1382
13,1383
13,1384
13,1385
13,1386
13,1387
13,1388
13,1389
3,1390
3,1391
3,1392
3,1393
3,1394
3,1395
3,1396
3,1397
3,1398
3,1399
3,1400
3,1401
3,1402
6,1403
6,1404
6,1405
6,1406
6,1407
6,1408
6,1409
6,1410
6,1411
6,1412
6,1413
6,1414
6,1415
6,1416
6,1417
6,1418
6,1419
6,1420
6,1421
6,1422
6,1423
6,1424
6,1425
6,1426
6,1427
6,1428
6,1429
6,1430
6,1431
6,1432
6,1433
6,1434
6,1435
6,1436
6,1437
6,1438
6,1439
6,1440
6,1441
6,1442
6,1443
6,1444
6,1445
6,1446
6,1447
6,1448
6,1449
6,1450
6,1451
6,1452
6,1453
6,1454
6,1455
6,1456
3,1457
3,1458
3,1459
3,1460
3,1461
3,1462
3,1463
3,1464
3,1465
3,1466
3,1467
3,1468
3,1469
3,1470
3,1471
3,1472
3,1473
3,1474
3,1475
3,1476
3,1477
3,1478
3,1479
3,1480
3,1481
3,1482
3,1483
3,1484
3,1485
3,1486
3,1487
3,1488
3,1489
3,1490
3,1491
3,1492
3,1493
3,1494
3,1495
3,1496
3,1497
3,1498
3,1499
3,1500
3,1501
3,1502
3,1503
3,1504
3,1505
3,1506
3,1507
3,1508
3,1509
3,1510
3,1511
3,1512
3,1513
3,1514
3,1515
3,1516
3,1517
3,1518
3,1519
3,1520
3,1521
3,1522
3,1523
3,1524
3,1525
3,1526
3,1527
3,1528
3,1529
3,1530
3,1531
3,1532
3,1533
3,1534
3,1535
3,1536
11,1537
11,1538
3,1539
3,1540
3,1541
3,1542
3,1543
3,1544
3,1545
3,1546
3,1547
3,1548
3,1549
3,1550
3,1551
3,1552
3,1553
3,1554
3,1555
3,1556
3,1557
3,1558
3,1559
3,1560
3,1561
3,1562
3,1563
3,1564
3,1565
3,1566
3,1567
3,1568
3,1569
3,1570
3,1571
3,1572
3,1573
3,1574
3,1575
3,1576
3,1577
3,1578
3,1579
3,1580
3,1581
3,1582
3,1583
3,1584
3,1585
3,1586
3,1587
3,1588
3,1589
3,1590
3,1591
3,1592
3,1593
3,1594
3,1595
3,1596
3,1597
3,1598
3,1599
3,1600
3,1601
3,1602
3,1603
3,1604
3,1605
3,1606
3,1607
3,1608
3,1609
3,1610
3,1611
3,1612
3,1613
3,1614
3,1615
3,1616
3,1617
3,1618
3,1619
3,1620
3,1621
3,1622
3,1623
3,1624
3,1625
3,1626
3,1627
3,1628
3,1629
3,1630
3,1631
3,1632
3,1633
3,1634
3,1635
3,1636
3,1637
3,1638
3,1639
3,1640
3,1641
3,1642
3,1643
3,1644
3,1645
3,1646
3,1647
3,1648
3,1649
3,1650
3,1651
3,1652
3,1653
3,1654
3,1655
3,1656
3,1657
3,1658
3,1659
3,1660
15,1661
15,1662
15,1663
15,1664
15,1665
15,1666
15,1667
15,1668
15,1669
15,1670
15,1671
15,1672
15,1673
15,1674
15,1675
15,1676
15,1677
15,1678
15,1679
15,1680
15,1681
15,1682
15,1683
6,1684
6,1685
6,1686
6,1687
6,1688
6,1689
6,1690
6,1691
6,1692
6,1693
6,1694
6,1695
6,1696
6,1697
6,1698
6,1699
6,1700
6,1701
6,1702
6,1703
6,1704
6,1705
6,1706
6,1707
6,1708
6,1709
6,1710
6,1711
6,1712
6,1713
6,1714
6,1715
6,1716
6,1717
6,1718
6,1719
6,1720
6,1721
6,1722
6,1723
6,1724
6,1725
6,1726
6,1727
6,1728
6,1729
6,1730
6,1731
6,1732
6,1733
6,1734
6,1735
6,1736
6,1737
6,1738
6,1739
6,1740
6,1741
6,1742
6,1743
6,1744
6,1745
6,1746
6,1747
6,1748
6,1749
6,1750
6,1751
6,1752
6,1753
6,1754
6,1755
6,1756
6,1757
6,1758
6,1759
6,1760
6,1761
6,1762
6,1763
6,1764
6,1765
6,1766
6,1767
6,1768
6,1769
6,1770
6,1771
6,1772
6,1773
6,1774
6,1775
6,1776
6,1777
6,1778
6,1779
6,1780
6,1781
6,1782
6,1783
6,1784
6,1785
6,1786
6,1787
6,1788
6,1789
6,1790
6,1791
6,1792
6,1793
6,1794
6,1795
6,1796
6,1797
6,1798
6,1799
6,1800
6,1801
6,1802
6,1803
6,1804
6,1805
6,1806
6,1807
6,1808
6,1809
6,1810
6,1811
6,1812
6,1813
6,1814
6,1815
6,1816
6,1817
6,1818
6,1819
6,1820
6,1821
6,1822
6,1823
6,1824
6,1825
6,1826
4,1827
4,1828
4,1829
4,1830
2,1831
2,1832
2,1833
2,1834
2,1835
2,1836
2,1837
2,1838
2,1839
2,1840
2,1841
2,1842
2,1843
2,1844
2,1845
2,1846
2,1847
2,1848
2,1849
2,1850
2,1851
2,1852
2,1853
2,1854
2,1855
2,1856
2,1857
2,1858
2,1859
2,1860
2,1861
2,1862
2,1863
2,1864
2,1865
2,1866
2,1867
2,1868
2,1869
2,1870
2,1871
2,1872
2,1873
2,1874
2,1875
2,1876
2,1877
2,1878
2,1879
2,1880
2,1881
2,1882
2,1883
2,1884
2,1885
2,1886
2,1887
2,1888
2,1889
1,1890
1,1891
2,1892
2,1893
2,1894
2,1895
2,1896
2,1897
2,1898
2,1899
2,1900
2,1901
2,1902
2,1903
2,1904
2,1905
2,1906
2,1907
2,1908
2,1909
2,1910
2,1911
2,1912
2,1913
2,1914
2,1915
2,1916
2,1917
2,1918
2,1919
2,1920
2,1921
2,1922
2,1923
2,1924
2,1925
2,1926
1,1927
1,1928
1,1929
1,1930
1,1931
1,1932
1,1933
1,1934
1,1935
1,1936
1,1937
1,1938
1,1939
1,1940
1,1941
1,1942
1,1943
1,1944
2,1945
2,1946
2,1947
2,1948
14,1949
14,1950
14,1951
14,1952
14,1953
14,1954
14,1955
14,1956
14,1957
14,1958
14,1959
14,1960
14,1961
14,1962
14,1963
14,1964
14,1965
14,1966
14,1967
14,1968
14,1969
14,1970
14,1971
14,1972
14,1973
14,1974
14,1975
14,1976
14,1977
14,1978
14,1979
14,1980
14,1981
14,1982
14,1983
14,1984
14,1985
14,1986
14,1987
14,1988
14,1989
14,1990
14,1991
14,1992
14,1993
14,1994
14,1995
14,1996
14,1997
14,1998
14,1999
14,2000
14,2001
14,2002
14,2003
14,2004
14,2005
14,2006
14,2007
14,2008
14,2009
14,2010
14,2011
14,2012
14,2013
14,2014
14,2015
14,2016
14,2017
3,2018
3,2019
3,2020
3,2021
3,2022
3,2023
8,2024
8,2025
8,2026
8,2027
8,2028
8,2029
8,2030
8,2031
9,2032
5,2033
1,2034
9,2035
1,2036
8,2037
8,2038
6,2039
5,2040
7,2041
11,2042
9,2043
8,2044
8,2045
8,2046
8,2047
5,2048
5,2049
5,2050
2,2051
2,2052
2,2053
2,2054
2,2055
8,2056
11,2057
11,2058
11,2059
11,2060
11,2061
3,2062
3,2063
3,2064
3,2065
11,2066
5,2067
5,2068
2,2069
7,2070
7,2071
7,2072
2,2073
7,2074
6,2075
6,2076
7,2077
6,2078
6,2079
13,2080
13,2081
13,2082
13,2083
13,2084
13,2085
13,2086
13,2087
13,2088
13,2089
13,2090
13,2091
13,2092
13,2093
13,2094
13,2095
13,2096
13,2097
13,2098
13,2099
13,2100
13,2101
13,2102
13,2103
13,2104
13,2105
13,2106
13,2107
13,2108
13,2109
13,2110
13,2111
13,2112
13,2113
13,2114
13,2115
13,2116
13,2117
13,2118
13,2119
13,2120
13,2121
13,2122
13,2123
13,2124
13,2125
3,2126
3,2127
3,2128
3,2129
3,2130
3,2131
3,2132
3,2133
3,2134
3,2135
3,2136
3,2137
3,2138
3,2139
3,2140
3,2141
3,2142
3,2143
3,2144
3,2145
3,2146
3,2147
3,2148
3,2149
3,2150
3,2151
3,2152
3,2153
3,2154
3,2155
3,2156
3,2157
3,2158
3,2159
3,2160
3,2161
3,2162
3,2163
3,2164
3,2165
3,2166
3,2167
3,2168
3,2169
3,2170
3,2171
3,2172
3,2173
3,2174
3,2175
3,2176
3,2177
3,2178
3,2179
3,2180
3,2181
3,2182
3,2183
3,2184
3,2185
3,2186
3,2187
3,2188
3,2189
3,2190
3,2191
3,2192
3,2193
3,2194
3,2195
3,2196
3,2197
3,2198
3,2199
3,2200
3,2201
3,2202
3,2203
3,2204
3,2205
3,2206
3,2207
3,2208
3,2209
3,2210
3,2211
3,2212
3,2213
3,2214
3,2215
3,2216
3,2217
3,2218
3,2219
3,2220
3,2221
3,2222
3,2223
3,2224
3,2225
3,2226
3,2227
3,2228
3,2229
3,2230
3,2231
3,2232
3,2233
3,2234
3,2235
3,2236
3,2237
3,2238
3,2239
3,2240
3,2241
3,2242
3,2243
3,2244
3,2245
3,2246
3,2247
3,2248
3,2249
3,2250
3,2251
3,2252
3,2253
3,2254
3,2255
3,2256
3,2257
3,2258
3,2259
3,2260
3,2261
3,2262
3,2263
3,2264
3,2265
3,2266
3,2267
3,2268
3,2269
3,2270
3,2271
3,2272
3,2273
3,2274
3,2275
3,2276
3,2277
3,2278
3,2279
3,2280
3,2281
3,2282
3,2283
3,2284
3,2285
3,2286
3,2287
3,2288
3,2289
3,2290
3,2291
3,2292
3,2293
3,2294
3,2295
3,2296
3,2297
3,2298
3,2299
3,2300
3,2301
3,2302
3,2303
3,2304
3,2305
3,2306
3,2307
3,2308
3,2309
3,2310
3,2311
3,2312
3,2313
3,2314
3,2315
15,2316
15,2317
15,2318
15,2319
15,2320
15,2321
15,2322
15,2323
15,2324
15,2325
15,2326
15,2327
15,2328
15,2329
15,2330
15,2331
15,2332
15,2333
15,2334
15,2335
15,2336
15,2337
15,2338
15,2339
15,2340
15,2341
15,2342
15,2343
15,2344
15,2345
15,2346
15,2347
15,2348
15,2349
15,2350
15,2351
15,2352
15,2353
15,2354
15,2355
15,2356
15,2357
15,2358
15,2359
15,2360
15,2361
15,2362
15,2363
15,2364
6,2365
6,2366
6,2367
6,2368
6,2369
6,2370
6,2371
6,2372
6,2373
6,2374
6,2375
6,2376
6,2377
6,2378
6,2379
6,2380
6,2381
6,2382
6,2383
6,2384
6,2385
6,2386
6,2387
6,2388
6,2389
6,2390
6,2391
6,2392
6,2393
6,2394
6,2395
6,2396
6,2397
6,2398
6,2399
6,2400
6,2401
6,2402
6,2403
6,2404
6,2405
6,2406
6,2407
6,2408
6,2409
6,2410
6,2411
6,2412
2,2413
2,2414
2,2415
1,2416
1,2417
1,2418
1,2419
1,2420
1,2421
1,2422
1,2423
1,2424
1,2425
1,2426
2,2427
1,2428
2,2429
2,2430
2,2431
2,2432
2,2433
2,2434
2,2435
2,2436
2,2437
2,2438
2,2439
2,2440
2,2441
2,2442
2,2443
2,2444
2,2445
2,2446
2,2447
2,2448
2,2449
2,2450
2,2451
2,2452
2,2453
2,2454
14,2455
14,2456
14,2457
14,2458
14,2459
14,2460
14,2461
14,2462
3,2463
3,2464
3,2465
11,2466
3,2467
3,2468
3,2469
3,2470
3,2471
3,2472
3,2473
3,2474
3,2475
3,2476
3,2477
3,2478
3,2479
3,2480
3,2481
3,2482
3,2483
3,2484
3,2485
3,2486
3,2487
3,2488
3,2489
3,2490
3,2491
3,2492
3,2493
3,2494
3,2495
3,2496
3,2497
3,2498
3,2499
3,2500
3,2501
3,2502
3,2503
3,2504
3,2505
3,2506
3,2507
3,2508
3,2509
3,2510
3,2511
3,2512
3,2513
3,2514
3,2515
3,2516
3,2517
3,2518
3,2519
3,2520
3,2521
3,2522
3,2523
3,2524
3,2525
3,2526
3,2527
3,2528
3,2529
3,2530
3,2531
3,2532
3,2533
3,2534
3,2535
3,2536
3,2537
3,2538
3,2539
3,2540
3,2541
3,2542
3,2543
3,2544
3,2545
3,2546
3,2547
3,2548
3,2549
3,2550
3,2551
3,2552
3,2553
3,2554
3,2555
3,2556
3,2557
3,2558
3,2559
3,2560
3,2561
3,2562
3,2563
3,2564
3,2565
3,2566
3,2567
3,2568
3,2569
3,2570
3,2571
3,2572
3,2573
3,2574
3,2575
3,2576
3,2577
3,2578
3,2579
3,2580
3,2581
3,2582
3,2583
3,2584
3,2585
3,2586
3,2587
3,2588
3,2589
3,2590
3,2591
3,2592
3,2593
3,2594
3,2595
3,2596
3,2597
3,2598
3,2599
3,2600
3,2601
3,2602
3,2603
3,2604
3,2605
3,2606
3,2607
3,2608
3,2609
3,2610
3,2611
3,2612
3,2613
3,2614
3,2615
3,2616
3,2617
3,2618
3,2619
3,2620
3,2621
3,2622
3,2623
3,2624
3,2625
3,2626
3,2627
3,2628
3,2629
3,2630
3,2631
3,2632
3,2633
3,2634
3,2635
3,2636
3,2637
15,2638
15,2639
15,2640
15,2641
15,2642
15,2643
15,2644
15,2645
15,2646
15,2647
15,2648
15,2649
15,2650
15,2651
15,2652
15,2653
15,2654
15,2655
15,2656
15,2657
15,2658
15,2659
15,2660
15,2661
15,2662
15,2663
15,2664
15,2665
15,2666
15,2667
15,2668
15,2669
15,2670
15,2671
15,2672
15,2673
15,2674
15,2675
15,2676
15,2677
15,2678
15,2679
15,2680
15,2681
15,2682
6,2683
6,2684
6,2685
6,2686
6,2687
6,2688
6,2689
6,2690
6,2691
6,2692
6,2693
6,2694
6,2695
6,2696
6,2697
6,2698
6,2699
6,2700
6,2701
6,2702
6,2703
6,2704
6,2705
6,2706
6,2707
6,2708
6,2709
6,2710
6,2711
6,2712
6,2713
6,2714
6,2715
6,2716
6,2717
6,2718
6,2719
6,2720
6,2721
6,2722
6,2723
6,2724
6,2725
6,2726
6,2727
6,2728
6,2729
2,2730
2,2731
2,2732
1,2733
1,2734
1,2735
1,2736
1,2737
1,2738
1,2739
1,2740
1,2741
2,2742
2,2743
2,2744
2,2745
2,2746
2,2747
2,2748
2,2749
2,2750
2,2751
2,2752
2,2753
2,2754
2,2755
2,2756
2,2757
2,2758
2,2759
2,2760
2,2761
2,2762
2,2763
2,2764
2,2765
2,2766
2,2767
14,2768
14,2769
14,2770
14,2771
14,2772
14,2773
14,2774
6,2775
6,2776
6,2777
6,2778
6,2779
6,2780
6,2781
6,2782
6,2783
6,2784
6,2785
6,2786
6,2787
6,2788
6,2789
6,2790
6,2791
6,2792
6,2793
6,2794
6,2795
6,2796
6,2797
6,2798
6,2799
6,2800
6,2801
6,2802
6,2803
6,2804
6,2805
6,2806
6,2807
6,2808
6,2809
6,2810
6,2811
6,2812
6,2813
6,2814
6,2815
6,2816
6,2817
6,2818
6,2819
6,2820
6,2821
6,2822
7,2823
7,2824
7,2825
7,2826
7,2827
7,2828
7,2829
7,2830
7,2831
7,2832
7,2833
7,2834
7,2835
7,2836
7,2837
7,2838
7,2839
7,2840
7,2841
7,2842
7,2843
7,2844
7,2845
7,2846
7,2847
7,2848
7,2849
7,2850
7,2851
7,2852
7,2853
7,2854
7,2855
7,2856
7,2857
7,2858
7,2859
7,2860
7,2861
7,2862
7,2863
7,2864
7,2865
7,2866
7,2867
7,2868
7,2869
7,2870
7,2871
7,2872
7,2873
7,2874
7,2875
7,2876
7,2877
7,2878
7,2879
7,2880
7,2881
7,2882
7,2883
7,2884
7,2885
7,2886
7,2887
7,2888
16,2889
16,2890
16,2891
16,2892
16,2893
16,2894
16,2895
16,2896
16,2897
16,2898
16,2899
16,2900
16,2901
16,2902
16,2903
16,2904
16,2905
16,2906
16,2907
16,2908
16,2909
16,2910
8,2911
8,2912
8,2913
8,2914
8,2915
8,2916
8,2917
8,2918
8,2919
8,2920
8,2921
8,2922
8,2923
8,2924
8,2925
8,2926
8,2927
8,2928
8,2929
8,2930
8,2931
8,2932
8,2933
8,2934
8,2935
8,2936
8,2937
8,2938
8,2939
8,2940
8,2941
8,2942
8,2943
8,2944
8,2945
8,2946
8,2947
8,2948
8,2949
8,2950
8,2951
8,2952
8,2953
8,2954
8,2955
8,2956
8,2957
8,2958
8,2959
8,2960
8,2961
8,2962
8,2963
8,2964
8,2965
8,2966
8,2967
8,2968
8,2969
8,2970
8,2971
8,2972
8,2973
5,2974
5,2975
5,2976
5,2977
5,2978
5,2979
5,2980
5,2981
5,2982
5,2983
5,2984
5,2985
5,2986
5,2987
5,2988
5,2989
5,2990
5,2991
5,2992
5,2993
5,2994
5,2995
5,2996
5,2997
5,2998
5,2999
